year,CODEKHUM,KHUM_NAME,HISTO_NODATA,HISTO_10,HISTO_11,HISTO_12,HISTO_20,HISTO_30,HISTO_40,HISTO_50,HISTO_60,HISTO_61,HISTO_62,HISTO_70,HISTO_80,HISTO_90,HISTO_100,HISTO_110,HISTO_120,HISTO_121,HISTO_130,HISTO_150,HISTO_160,HISTO_170,HISTO_180,HISTO_190,HISTO_200,HISTO_201,HISTO_202,HISTO_210
2011,30105,Me Pring,0,212,4,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2011,40801,Akphivoadth,0,591,185,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,40502,Chhuk Sa,0,538,243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,40509,Ta Ches,0,334,105,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
2011,31308,Mien,0,292,33,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2,0,0,0,52
2011,30304,Prey Char,0,98,6,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,30615,Vihear Thum,0,153,8,0,124,6,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,14,0,0,0,0,92
2011,31311,Samraong,0,93,4,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,40702,Khnar Chhmar,0,243,70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,30106,Ph'av,0,143,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,40803,Chaong Maong,0,531,216,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31006,Kampoan,0,678,136,59,9,909,373,13,20,0,0,0,0,0,38,0,1,247,0,0,0,0,0,0,0,0,0,0
2011,31314,Tong Rong,0,38,20,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2011,30601,Ampil,0,283,3,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
2011,40808,Tuol Khpos,0,1022,155,0,0,68,10,128,155,0,0,0,0,0,11,0,7,11,3,0,0,0,0,0,0,0,0,0
2011,31605,Chirou Muoy,0,183,5,0,92,13,28,0,0,0,0,0,0,0,8,0,0,61,0,0,0,0,15,0,0,0,2,23
2011,90501,Bak Khlang,20,147,3,3,52,119,279,12993,7,0,0,424,4,0,478,0,39,282,45,0,0,431,4,1,0,0,0,603
2011,30706,Preaek Krabau,0,187,1,0,199,0,12,0,0,0,0,0,0,0,4,0,6,17,0,0,0,0,117,0,0,0,0,0
2011,31612,Kor,0,670,33,59,15,69,20,0,6,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0
2011,31606,Chirou Pir,0,328,12,86,144,78,18,7,0,0,0,0,0,0,12,0,0,22,0,0,0,0,33,0,0,0,0,3
2011,30403,Kouk Srok,0,756,37,0,29,58,12,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
2011,30501,Boeng Kok,0,21,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
2011,40804,Kbal Tuek,0,1717,217,0,31,39,23,459,297,0,0,0,0,0,39,0,29,16,1,0,0,0,0,0,0,0,0,0
2011,30101,Batheay,0,237,10,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
2011,40510,Thma Edth,0,314,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31622,Tonle Bet,0,71,29,0,250,9,11,14,0,0,0,0,0,0,3,0,0,111,0,0,0,0,24,4,0,0,0,75
2011,30707,Reay Pay,0,5,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0
2011,30502,Kampong Cham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7
2011,30711,Sour Kong,0,91,1,0,266,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,30
2011,30504,Veal Vong,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,7
2011,40503,Chres,0,219,91,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
2011,30709,Roka Koy,0,125,2,0,112,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,93,2,0,0,0,42
2011,31623,Vihear Luong,0,234,115,324,15,103,38,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0
2011,30503,Sambuor Meas,0,110,0,0,31,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,6
2011,30701,Angkor Ban,0,168,0,0,22,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,23
2011,30606,Kaoh Roka,0,129,0,0,57,10,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,8
2011,31014,Tonlung,11,1278,112,0,0,1026,125,218,172,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0
2011,40703,Krang Lvea,0,1730,160,0,7,54,5,0,59,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,30605,Kaoh Mitt,0,98,6,0,71,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2011,30604,Kokor,0,105,1,0,19,18,28,8,0,0,0,0,0,0,2,0,0,13,0,0,0,0,39,0,0,0,0,18
2011,30102,Chbar Ampov,0,58,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2011,31608,Chob,0,147,22,241,21,58,74,3,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31619,Suong,0,259,22,110,6,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2011,31007,Memong,0,572,74,0,4,141,13,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,40709,Thlok Vien,0,375,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31004,Choam Ta Mau,0,397,127,10,0,429,153,5,2,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
2011,40504,Kampong Tralach,0,54,11,0,334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,29
2011,31613,Lngieng,0,237,17,4,24,8,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2011,30705,Preaek Koy,0,9,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2
2011,30704,Peam Chi Kang,0,89,0,0,80,6,7,2,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,0,0,2,61
2011,40506,Ou Ruessei,0,195,24,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,30703,Khchau,0,59,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,43,1,0,0,0,41
2011,50801,Amleang,0,1625,57,0,2,34,31,88,902,0,0,0,0,0,54,0,29,2,2,0,0,0,0,1,0,0,0,0
2011,30406,Tuek Chrov,0,398,155,36,23,243,84,8,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0
2011,30401,Chong Cheach,0,649,7,7,57,69,2,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0
2011,40507,Peani,0,151,90,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,30802,Kaoh Soutin,0,99,0,0,137,3,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,37
2011,50406,,0,170,124,0,1,711,176,3691,2450,0,0,16,0,0,1584,0,633,33,0,0,0,0,22,0,0,0,0,0
2011,31618,Sralab,0,716,51,9,98,33,12,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0
2011,30608,Kaoh Tontuem,0,40,2,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2011,31411,Ruessei Srok,0,113,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2011,90702,Pralay,0,15,2,0,6,54,66,8266,39,0,0,64,0,0,368,0,7,15,3,0,0,0,0,0,0,0,0,0
2011,30103,Chealea,0,61,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
2011,31016,Kokir,0,152,117,4,2,255,142,1,4,0,0,0,0,0,3,0,0,60,0,0,0,0,0,0,0,0,0,0
2011,31413,Svay Sach Phnum,0,75,0,2,36,6,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,1,1,0,0,0,17
2011,31404,Kaoh  Andaet,0,68,0,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2011,30805,Moha Khnhoung,0,117,0,3,33,0,23,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,11,0,0,0,0,31
2011,30107,Sambour,0,233,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0
2011,40708,Tbaeng Khpos,0,688,128,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,30801,Kampong Reab,0,108,0,0,86,2,22,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,22,5,0,0,0,38
2011,30808,Preaek Ta Nong,0,168,0,0,175,1,9,9,0,0,0,0,0,0,0,0,0,50,0,0,0,0,27,3,0,0,0,0
2011,31410,Preaek Rumdeng,0,123,0,0,300,4,5,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,31,9,0,0,0,4
2011,40705,Sedthei,0,428,143,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,50405,Ta Sal,0,834,177,0,1,309,128,754,2937,0,0,0,0,0,324,0,39,15,0,0,0,0,0,0,0,0,0,0
2011,31614,Moung Riev,0,350,2,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31408,Preaek Dambouk,0,61,6,0,153,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,27,9,0,0,0,26
2011,40505,Longveaek,0,270,68,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2011,31107,Preah Theat,0,356,5,0,115,41,6,0,0,0,0,0,0,0,1,0,0,22,7,0,0,0,11,0,0,0,0,5
2011,30806,Peam Prathnuoh,0,62,0,0,50,15,28,0,0,0,0,0,0,0,16,0,0,29,0,0,0,0,0,0,0,0,0,31
2011,30702,Kang Ta Noeng,0,65,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,30
2011,30708,Roka ar,0,44,0,0,187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,76
2011,31106,Peam Cheang,0,30,103,43,4,155,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,30404,Neang Teut,0,169,54,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2011,30807,Pongro,0,50,0,0,25,3,2,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,2,0,0,0,0
2011,31204,Kandaol Chrum,0,673,48,0,62,1,4,1,6,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0
2011,31013,Tramung,0,111,141,0,8,292,367,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
2011,30710,Sdau,0,17,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,40
2011,31406,Pteah Kandal,0,42,0,0,170,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,6,46
2011,80905,Kaoh Chen,0,8,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46
2011,31401,Baray,0,98,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,14,0,0,0,0,2
2011,30109,Tang Krang,0,96,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,43,1,0,0,0,1
2011,40707,Svay Chuk,0,1091,215,0,37,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80903,Kampong Luong,0,5,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2011,30803,Lve,0,118,0,4,113,2,2,0,0,0,0,0,0,0,6,0,0,38,0,0,0,0,79,1,0,0,0,0
2011,31604,Chikor,0,519,2,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,80707,Roka Kaong Muoy,0,28,0,0,56,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,13
2011,31209,Veal Mlu,0,232,36,25,0,70,33,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80711,Svay Ampear,0,32,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0
2011,31008,Memot,0,170,110,8,10,106,89,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
2011,31207,Popel,0,270,106,0,7,19,6,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2011,31601,Anhchaeum,0,437,161,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,2,0,0,0,0,0
2011,31005,Dar,0,439,201,28,29,267,295,2,0,0,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0
2011,141207,Preaek Changkran,0,38,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,30804,Moha Leaph,0,85,0,0,52,0,11,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,5,0,0,0,0
2011,40706,Svay,0,300,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31206,Kraek,0,752,357,188,39,293,104,19,5,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0
2011,40704,Peam,0,736,421,0,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,141204,Pnov Ti Muoy,0,170,2,0,221,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0
2011,80708,Roka Kaong Pir,0,21,0,0,40,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2011,31003,Choam Kravien,6,499,722,0,0,891,124,59,1,0,0,0,0,0,1,0,5,205,0,0,0,0,0,0,0,0,0,0
2011,40701,Chhean Laeung,0,461,123,0,24,12,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31108,Tuol Sophi,0,300,67,102,10,57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2011,31409,Preaek Pou,0,88,0,0,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,50
2011,80317,Ta Aek,0,48,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,52
2011,31405,Mean Chey,0,43,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51
2011,141210,Rumlech,0,186,3,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6
2011,31105,Mien,0,256,2,0,219,0,3,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,25,0,0,0,0,21
2011,141203,Lve,0,58,0,0,120,2,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,2
2011,31101,Ampil Ta Pok,0,290,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2011,80704,Preaek Dambang,0,46,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,39
2011,80914,Vihear Luong,0,54,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80304,Kaoh Chouram,0,85,0,0,80,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,12
2011,31103,Damrel,0,459,5,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,48,0,0,0,7,0,0,0,0,0
2011,31407,Pram Yam,0,100,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,4
2011,80904,Kampong Os,0,13,0,0,673,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,71,0,0,0,0,41
2011,31102,Chak,0,540,27,3,34,21,2,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,5,0,0,0,0,0
2011,141202,Chrey Khmum,0,198,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
2011,50511,Veang Chas,0,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31104,Kong Chey,0,341,18,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
2011,80710,Sambuor Meas,0,133,0,0,383,2,18,30,0,0,0,0,0,0,6,0,0,21,0,0,0,38,285,0,0,0,0,3
2011,80911,Phsar Daek,0,121,1,0,51,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31205,Kaong Kang,0,477,9,0,32,10,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2011,80316,Svay Romiet,0,60,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
2011,50507,Preah Srae,0,373,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,141205,Pnov Ti Pir,0,124,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0
2011,50510,Veal  Pung,0,397,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31202,Doun Tei,0,822,154,0,52,0,3,0,4,0,0,0,0,0,0,0,0,0,147,0,0,0,5,0,0,0,0,0
2011,31412,Svay Pou,0,104,5,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31015,Treak,1,244,82,4,8,46,8,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
2011,31403,Khnar Sa,0,132,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80907,Ponhea Lueu,0,4,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2011,50807,Veal Pon,0,243,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80709,Ruessei Chrouy,0,94,0,0,86,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,64,0,0,0,0,24
2011,140805,Mesa Prachan,0,51,0,0,309,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31001,Chan Mul,2,43,21,0,6,55,61,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0
2011,140809,Prey Sralet,0,495,2,0,332,0,3,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,2,0,0,0
2011,31203,Kak,0,1888,92,0,44,8,8,10,31,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0
2011,141208,Prey Daeum Thnoeng,0,130,10,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2011,80906,Phnum Bat,0,211,26,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80306,Preah Prasab,0,72,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10
2011,31414,Tong Tralach,0,140,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31010,Rung,2,172,90,8,25,37,21,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
2011,80913,Tumnob Thum,0,238,67,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80703,Preaek Anhchanh,0,69,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,144,12,0,0,0,54
2011,50802,Monourom,0,103,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,141209,Prey Tueng,0,272,3,0,89,1,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2011,141211,Ruessei Sanh,0,349,7,0,78,6,0,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,0
2011,50804,Prambei Mom,0,951,303,0,27,0,0,2,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31402,Chi Bal,0,148,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80310,Preaek Ta Meak,0,100,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,2,0,0,0,23
2011,141201,Ampil Krau,0,294,14,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,28,0,0,0,0,0
2011,31002,Choam,7,316,144,2,0,82,13,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0
2011,31208,Trapeang Phlong,2,1450,99,0,38,15,10,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2011,80910,Preaek Ta Teaen,0,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20
2011,50404,Sangkae Satob,0,956,53,0,0,18,5,109,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,140408,Tnaot,0,121,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,98,0,0,0,0,0
2011,140802,Kanhcham,0,490,6,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
2011,50509,Trach Tong,0,316,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,90704,Ruessei Chrum,0,4,0,0,12,41,32,6353,56,0,0,39,0,0,105,0,0,66,7,0,0,9,0,0,0,0,0,2
2011,80312,Roka Chonlueng,0,138,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,140405,Kouk Kong Lech,0,253,37,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,46,0,0,0,36,0,0,0,0,0
2011,140404,Kouk Kong Kaeut,0,218,155,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,22,0,0,0,6,0,0,0,0,0
2011,50805,Rung Roeang,0,249,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80302,Chey Thum,0,154,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80902,Chrey Loas,0,208,115,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80311,Puk Ruessei,0,92,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,50
2011,80701,Bak Khaeng,0,50,0,0,115,7,2,14,0,0,0,0,0,0,0,0,0,13,0,0,0,20,28,0,0,0,0,42
2011,50504,Khsem Khsan,0,362,114,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,140402,Kanhchriech,0,150,23,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,96,0,0,0,153,0,0,0,0,0
2011,141206,Pou Ti,0,186,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,140201,Cheach,0,477,220,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
2011,50506,Mean Chey,0,253,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80313,Sanlung,0,171,3,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
2011,140403,Kdoeang Reay,0,408,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,10,0,0,0,0,0
2011,140407,Thma Pun,0,214,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,0,0,0,57,0,0,0,0,0
2011,80912,Samraong,0,24,1,0,155,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,6,5,0,0,0,22
2011,50501,Chant Saen,0,245,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,140811,Roka,0,443,0,0,299,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0
2011,80702,Kaoh Dach,0,41,9,0,72,2,15,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,41,0,0,0,0,65
2011,50512,Yutth Sameakki,0,336,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,140807,Prey Pnov,0,840,5,0,325,0,0,0,0,0,0,0,0,0,0,0,0,1,30,9,0,0,0,0,0,0,0,1
2011,80318,Vihear Suork,0,180,7,0,270,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,35,0,0,0,0,3
2011,80901,Chhveang,0,160,116,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2011,140801,Kampong Popil,0,115,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
2011,140401,Chong Ampil,0,356,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,2,0,0,0
2011,80314,Sithor,0,112,16,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2011,140204,Krabau,0,360,249,0,20,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
